OFFICE NAME,OFFICE STATUS,PINCODE,TELEPHONE NO.,TALUK,DISTRICT,STATE/U.T.,POSTAL DIVISION,POSTAL REGION,POSTAL CIRCLE
                                                                                                            ,,                                          (THE INFORMATION IS SORTED DISTRICT AND TALUK WISE),,,,,,,
,,,,,,,,,
Dantar B.O,Branch Post Office,825403,,Hunterganj,CHATRA,JHARKHAND,HAZARIBAGH,RANCHI,JHARKHAND
Ghanghari B.O,Branch Post Office,825405,,Hunterganj,CHATRA,JHARKHAND,HAZARIBAGH,RANCHI,JHARKHAND
Hiring B.O,Branch Post Office,825403,,Hunterganj,CHATRA,JHARKHAND,HAZARIBAGH,RANCHI,JHARKHAND
Hunterganj S.O,Sub Post Office,825420,06541-255239,Hunterganj,CHATRA,JHARKHAND,HAZARIBAGH,RANCHI,JHARKHAND
Kedlikala B.O,Branch Post Office,825403,,Hunterganj,CHATRA,JHARKHAND,HAZARIBAGH,RANCHI,JHARKHAND
Kobna B.O,Branch Post Office,825403,,Hunterganj,CHATRA,JHARKHAND,HAZARIBAGH,RANCHI,JHARKHAND
Kurkheta B.O,Branch Post Office,825403,,Hunterganj,CHATRA,JHARKHAND,HAZARIBAGH,RANCHI,JHARKHAND
Pandeypura B.O,Branch Post Office,825405,,Hunterganj,CHATRA,JHARKHAND,HAZARIBAGH,RANCHI,JHARKHAND
Pindra B.O,Branch Post Office,825403,,Hunterganj,CHATRA,JHARKHAND,HAZARIBAGH,RANCHI,JHARKHAND
Sahi B.O,Branch Post Office,825403,,Hunterganj,CHATRA,JHARKHAND,HAZARIBAGH,RANCHI,JHARKHAND
Salaiya B.O,Branch Post Office,825403,,Hunterganj,CHATRA,JHARKHAND,HAZARIBAGH,RANCHI,JHARKHAND
Amjhar B.O,Branch Post Office,825408,,Itkhori,CHATRA,JHARKHAND,HAZARIBAGH,RANCHI,JHARKHAND
Bargaon B.O,Branch Post Office,825408,,Itkhori,CHATRA,JHARKHAND,HAZARIBAGH,RANCHI,JHARKHAND
Barisakhi B.O,Branch Post Office,825408,,Itkhori,CHATRA,JHARKHAND,HAZARIBAGH,RANCHI,JHARKHAND
Berhna B.O,Branch Post Office,825408,,Itkhori,CHATRA,JHARKHAND,HAZARIBAGH,RANCHI,JHARKHAND
Daihar B.O,Branch Post Office,825408,,Itkhori,CHATRA,JHARKHAND,HAZARIBAGH,RANCHI,JHARKHAND
Dhauthawa B.O,Branch Post Office,825408,,Itkhori,CHATRA,JHARKHAND,HAZARIBAGH,RANCHI,JHARKHAND
Dwaritelaiya B.O,Branch Post Office,825408,,Itkhori,CHATRA,JHARKHAND,HAZARIBAGH,RANCHI,JHARKHAND
Gangpur B.O,Branch Post Office,825408,,Itkhori,CHATRA,JHARKHAND,HAZARIBAGH,RANCHI,JHARKHAND
Itkhori S.O,Sub Post Office,825408,06541-266201,Itkhori,CHATRA,JHARKHAND,HAZARIBAGH,RANCHI,JHARKHAND
Loram B.O,Branch Post Office,825408,,Itkhori,CHATRA,JHARKHAND,HAZARIBAGH,RANCHI,JHARKHAND
Mandhania B.O,Branch Post Office,825408,,Itkhori,CHATRA,JHARKHAND,HAZARIBAGH,RANCHI,JHARKHAND
Mayapur B.O,Branch Post Office,825408,,Itkhori,CHATRA,JHARKHAND,HAZARIBAGH,RANCHI,JHARKHAND
Mayurhand B.O,Branch Post Office,825408,,Itkhori,CHATRA,JHARKHAND,HAZARIBAGH,RANCHI,JHARKHAND
Navadih Damol B.O,Branch Post Office,825408,,Itkhori,CHATRA,JHARKHAND,HAZARIBAGH,RANCHI,JHARKHAND
Parsauni B.O,Branch Post Office,825408,,Itkhori,CHATRA,JHARKHAND,HAZARIBAGH,RANCHI,JHARKHAND
Pathalgada B.O,Branch Post Office,825408,,Itkhori,CHATRA,JHARKHAND,HAZARIBAGH,RANCHI,JHARKHAND
Pathra B.O,Branch Post Office,825408,,Itkhori,CHATRA,JHARKHAND,HAZARIBAGH,RANCHI,JHARKHAND
Peltol B.O,Branch Post Office,825408,,Itkhori,CHATRA,JHARKHAND,HAZARIBAGH,RANCHI,JHARKHAND
Pitiz B.O,Branch Post Office,825408,,Itkhori,CHATRA,JHARKHAND,HAZARIBAGH,RANCHI,JHARKHAND
Jori S.O,Sub Post Office,825403,,Jori,CHATRA,JHARKHAND,HAZARIBAGH,RANCHI,JHARKHAND
Karma B.O,Branch Post Office,825405,,Karma,CHATRA,JHARKHAND,HAZARIBAGH,RANCHI,JHARKHAND
Chandrikala B.O,Branch Post Office,825404,,Patratu,CHATRA,JHARKHAND,HAZARIBAGH,RANCHI,JHARKHAND
Bichkila B.O,Branch Post Office,825404,,Pratappur,CHATRA,JHARKHAND,HAZARIBAGH,RANCHI,JHARKHAND
Chatti Anatpur B.O,Branch Post Office,825404,,Pratappur,CHATRA,JHARKHAND,HAZARIBAGH,RANCHI,JHARKHAND
Gerua B.O,Branch Post Office,825404,,Pratappur,CHATRA,JHARKHAND,HAZARIBAGH,RANCHI,JHARKHAND
