OFFICE NAME,OFFICE STATUS,PINCODE,TELEPHONE NO.,TALUK,DISTRICT,STATE/U.T.,POSTAL DIVISION,POSTAL REGION,POSTAL CIRCLE
                                                                                                            ,,                                          (THE INFORMATION IS SORTED DISTRICT AND TALUK WISE),,,,,,,
,,,,,,,,,
Bellary District Court S.O,Sub Post Office,583101,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Bellary G T Street S.O,Sub Post Office,583101,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Bellary Gandhinagar S.O,Sub Post Office,583103,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Bellary H.O,Head Post Office,583101,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Bellary Herialkudam S.O,Sub Post Office,583101,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Bellary J C Market S.O,Sub Post Office,583101,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Bellary Millerpet S.O,Sub Post Office,583101,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Bellary Nehru Colony S.O,Sub Post Office,583103,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Bellary Parvathi Nagar S.O,Sub Post Office,583103,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Bellary Patel Nagar S.O,Sub Post Office,583101,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Bellary Satyanarayanapet S.O,Sub Post Office,583101,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Bellary Termal Power Station S.O,Sub Post Office,583152,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Bellary Zilla Parishad S.O,Sub Post Office,583102,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Bennikallu B.O,Branch Post Office,583117,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Bhairadevanahalli B.O,Branch Post Office,583117,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Bisilahalli B.O,Branch Post Office,583103,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Chaganur B.O,Branch Post Office,583138,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Chanahal B.O,Branch Post Office,583116,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Channapatna B.O,Branch Post Office,583113,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Chellakurki S.O,Sub Post Office,583111,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Chickantapura B.O,Branch Post Office,583115,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
D Kaggal B.O,Branch Post Office,583116,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Dammur B.O,Branch Post Office,583116,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Dasaranagenahalli B.O,Branch Post Office,583117,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Emmiganoor S.O,Sub Post Office,583113,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Erragudi B.O,Branch Post Office,583117,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Genikihal B.O,Branch Post Office,583116,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Gotur B.O,Branch Post Office,583117,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Gududdur B.O,Branch Post Office,583103,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
H Veerapura B.O,Branch Post Office,583113,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Hadligi B.O,Branch Post Office,583117,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Hagari Rs S.O,Sub Post Office,583138,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Halakundi B.O,Branch Post Office,583102,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Handihal Gududdur B.O,Branch Post Office,583103,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Hariginadoni B.O,Branch Post Office,583115,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Ibrahimpura B.O,Branch Post Office,583102,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Ittigi Muddapura B.O,Branch Post Office,583113,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Jalibenchi B.O,Branch Post Office,583103,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Jalihalu B.O,Branch Post Office,583117,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Janekunta B.O,Branch Post Office,583115,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Joladarasi B.O,Branch Post Office,583111,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
K Veerapura B.O,Branch Post Office,583111,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Kakarlathota B.O,Branch Post Office,583102,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Kakkabevinahalli B.O,Branch Post Office,583103,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Kallukamba B.O,Branch Post Office,583113,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Kammarchedu B.O,Branch Post Office,583102,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Karekallu B.O,Branch Post Office,583138,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Karichedu B.O,Branch Post Office,583117,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Kolagallu B.O,Branch Post Office,583102,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Kolur B.O,Branch Post Office,583102,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Korlagundi B.O,Branch Post Office,583103,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Kottal B.O,Branch Post Office,583113,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Kudathini S.O,Sub Post Office,583115,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Kurugodu S.O,Sub Post Office,583116,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Laxmipura B.O,Branch Post Office,583113,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
M S Kota B.O,Branch Post Office,583102,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
M.Gonhal B.O,Branch Post Office,583117,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Metriki B.O,Branch Post Office,583115,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Moka S.O,Sub Post Office,583117,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Mustagatta B.O,Branch Post Office,583116,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Nelludi B.O,Branch Post Office,583113,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Orvai B.O,Branch Post Office,583113,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
P D Halli B.O,Branch Post Office,583138,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Park Road B.O,Branch Post Office,583102,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Rajapura B.O,Branch Post Office,583115,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Rupanagudi B.O,Branch Post Office,583102,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Sanganakal B.O,Branch Post Office,583103,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Sanjay Gandhi Nagar S.O,Sub Post Office,583104,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Shankarabanda B.O,Branch Post Office,583102,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Shastri Nagar B.O,Branch Post Office,583103,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Siddammanahalli B.O,Branch Post Office,583115,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Sidiginamola B.O,Branch Post Office,583138,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Sindhavalam B.O,Branch Post Office,583117,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Siriwara Kappagal B.O,Branch Post Office,583103,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Somalapura B.O,Branch Post Office,583113,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Somasamudra B.O,Branch Post Office,583102,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Sreedharagadda B.O,Branch Post Office,583103,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Talur B.O,Branch Post Office,583103,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Vaddatti B.O,Branch Post Office,583116,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Veniveerapura B.O,Branch Post Office,583115,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Vittlapura B.O,Branch Post Office,583115,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Y.Kaggallu B.O,Branch Post Office,583138,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Yalpi B.O,Branch Post Office,583138,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Yellubenchi B.O,Branch Post Office,583115,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Yerriangaligi B.O,Branch Post Office,583115,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Yettinabudihal B.O,Branch Post Office,583102,,BELLARY,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
H B Halli Town S.O,Sub Post Office,583212,,H B HALLI,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Hampa Patna B.O,Branch Post Office,583222,,H B HALLI,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Bannigola B.O,Branch Post Office,583224,,HAGARIBOMMANAHALLI,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Hagaribommanahalli S.O,Sub Post Office,583212,,HAGARIBOMMANAHALLI,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Nelkudri B.O,Branch Post Office,583220,,HAGARIBOMMANAHALLI,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Sonna B.O,Branch Post Office,583220,,HAGARIBOMMANAHALLI,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Thambrahalli S.O,Sub Post Office,583224,,HAGARIBOMMANAHALLI,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Anekal B.O,Branch Post Office,583212,,HB HALLI,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Ankasamudra B.O,Branch Post Office,583212,,HB HALLI,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Bachigondanahalli B.O,Branch Post Office,583212,,HB HALLI,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Bannikal B.O,Branch Post Office,583214,,HB HALLI,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Basarakodu B.O,Branch Post Office,583224,,HB HALLI,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Bennikallu B.O,Branch Post Office,583212,,HB HALLI,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Byasidgeri B.O,Branch Post Office,583224,,HB HALLI,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Chilugodu B.O,Branch Post Office,583224,,HB HALLI,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Chintrapalli B.O,Branch Post Office,583212,,HB HALLI,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Dashamapura B.O,Branch Post Office,583212,,HB HALLI,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Enigi B.O,Branch Post Office,583224,,HB HALLI,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Enigi Basapura B.O,Branch Post Office,583214,,HB HALLI,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
G Kodihalli B.O,Branch Post Office,583214,,HB HALLI,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Gaddikere B.O,Branch Post Office,583214,,HB HALLI,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Hampasagara S.O,Sub Post Office,583214,,HB HALLI,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Kadalabalu B.O,Branch Post Office,583212,,HB HALLI,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Kittanur B.O,Branch Post Office,583224,,HB HALLI,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Malvi B.O,Branch Post Office,583212,,HB HALLI,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Marabbihal B.O,Branch Post Office,583212,,HB HALLI,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Muthukur B.O,Branch Post Office,583224,,HB HALLI,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Nanyapura B.O,Branch Post Office,583212,,HB HALLI,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Pinjarheggadahal B.O,Branch Post Office,583212,,HB HALLI,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Telugoli B.O,Branch Post Office,583224,,HB HALLI,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Ulavatti B.O,Branch Post Office,583212,,HB HALLI,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Upparagatta B.O,Branch Post Office,583212,,HB HALLI,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Varalahalli B.O,Branch Post Office,583212,,HB HALLI,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Amaravathi B.O,Branch Post Office,583211,,HOSPET,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Ananthashayanagudi B.O,Branch Post Office,583201,,HOSPET,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Belagoduhal B.O,Branch Post Office,583132,,HOSPET,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Bukkasagara B.O,Branch Post Office,583132,,HOSPET,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Byluvaddigere B.O,Branch Post Office,583223,,HOSPET,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Chikkajayiganur B.O,Branch Post Office,583129,,HOSPET,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Chitwadagai S.O,Sub Post Office,583211,,HOSPET,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Dananayakanakere B.O,Branch Post Office,583222,,HOSPET,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Danapura B.O,Branch Post Office,583222,,HOSPET,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Devalapura S.O,Sub Post Office,583129,,HOSPET,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Devasamudra B.O,Branch Post Office,583129,,HOSPET,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Dharmasagara B.O,Branch Post Office,583223,,HOSPET,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
G Nagalapura B.O,Branch Post Office,583222,,HOSPET,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Gadiganur B.O,Branch Post Office,583223,,HOSPET,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Gunda B.O,Branch Post Office,583222,,HOSPET,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Halagapura B.O,Branch Post Office,583222,,HOSPET,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Hampadevanahalli B.O,Branch Post Office,583129,,HOSPET,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Hampi Power House S.O,Sub Post Office,583215,,HOSPET,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Hampi S.O,Sub Post Office,583239,,HOSPET,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Hospet Co-operative Colony S.O,Sub Post Office,583201,,HOSPET,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Hospet H.O,Head Post Office,583201,,HOSPET,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Hospet J P Nagar S.O,Sub Post Office,583201,,HOSPET,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Hospet N C C S.O,Sub Post Office,583203,,HOSPET,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Hospet Patel Nagar S.O,Sub Post Office,583201,,HOSPET,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Hospet Ranipet S.O,Sub Post Office,583201,,HOSPET,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
K S Factory B.O,Branch Post Office,583132,,HOSPET,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
K U Campus S.O,Sub Post Office,583276,,HOSPET,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Kaddi Rampura B.O,Branch Post Office,583239,,HOSPET,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Kakubal B.O,Branch Post Office,583223,,HOSPET,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Kamalapura S.O,Sub Post Office,583221,,HOSPET,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Kampli Bazar S.O,Sub Post Office,583132,,HOSPET,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Kampli Fort B.O,Branch Post Office,583132,,HOSPET,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Kampli S.O,Sub Post Office,583132,,HOSPET,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Kanvi Thimalapura B.O,Branch Post Office,583132,,HOSPET,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Kariganur B.O,Branch Post Office,583223,,HOSPET,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Kondanayakanahalli B.O,Branch Post Office,583239,,HOSPET,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Malapanagudi B.O,Branch Post Office,583239,,HOSPET,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Mariyammana Halli S.O,Sub Post Office,583222,,HOSPET,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Metri B.O,Branch Post Office,583129,,HOSPET,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Muddapura B.O,Branch Post Office,583132,,HOSPET,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Nagenahalli B.O,Branch Post Office,583211,,HOSPET,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Nandibanda B.O,Branch Post Office,583222,,HOSPET,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Papinayakanahalli S.O,Sub Post Office,583223,,HOSPET,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Ramsagara B.O,Branch Post Office,583132,,HOSPET,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Sanapura B.O,Branch Post Office,583132,,HOSPET,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Srirama Rangapura B.O,Branch Post Office,583129,,HOSPET,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Suggenahalli B.O,Branch Post Office,583129,,HOSPET,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
T B Dam S.O,Sub Post Office,583225,,HOSPET,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Thimmalapur B.O,Branch Post Office,583222,,HOSPET,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Venkatapura B.O,Branch Post Office,583221,,HOSPET,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Vyasanakere B.O,Branch Post Office,583222,,HOSPET,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Chilakanahatti B.O,Branch Post Office,583222,,HOSPET HO,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Ittigi S.O,Sub Post Office,583220,,HUVINAGADAGALI,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Alabur B.O,Branch Post Office,583220,,HUVINAHADAGALI,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Beerabbi B.O,Branch Post Office,583216,,HUVINAHADAGALI,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Budanur B.O,Branch Post Office,583217,,HUVINAHADAGALI,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Dasanahalli B.O,Branch Post Office,583217,,HUVINAHADAGALI,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Dasarahalli B.O,Branch Post Office,583219,,HUVINAHADAGALI,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Devagondanahalli B.O,Branch Post Office,583219,,HUVINAHADAGALI,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Hagarnur B.O,Branch Post Office,583216,,HUVINAHADAGALI,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Hakkandi B.O,Branch Post Office,583214,,HUVINAHADAGALI,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Harvi B.O,Branch Post Office,583217,,HUVINAHADAGALI,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Hirebannimatti B.O,Branch Post Office,583216,,HUVINAHADAGALI,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Hirehadagali S.O,Sub Post Office,583216,,HUVINAHADAGALI,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Hirekolachi B.O,Branch Post Office,583216,,HUVINAHADAGALI,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Hiremallanakere B.O,Branch Post Office,583214,,HUVINAHADAGALI,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Holagundi B.O,Branch Post Office,583219,,HUVINAHADAGALI,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Holalu S.O,Sub Post Office,583217,,HUVINAHADAGALI,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Huvinahadagali Bazar B.O,Branch Post Office,583219,,HUVINAHADAGALI,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Huvinahadagali S.O,Sub Post Office,583219,,HUVINAHADAGALI,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Hyarada B.O,Branch Post Office,583217,,HUVINAHADAGALI,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Kalvi B.O,Branch Post Office,583214,,HUVINAHADAGALI,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Karadi Ayyanahalli B.O,Branch Post Office,583216,,HUVINAHADAGALI,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Kattebennur B.O,Branch Post Office,583216,,HUVINAHADAGALI,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Kogali B.O,Branch Post Office,583220,,HUVINAHADAGALI,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Kuruvathi B.O,Branch Post Office,583217,,HUVINAHADAGALI,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
M M Wada B.O,Branch Post Office,583216,,HUVINAHADAGALI,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Magala B.O,Branch Post Office,583216,,HUVINAHADAGALI,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
Mahajanadahalli B.O,Branch Post Office,583220,,HUVINAHADAGALI,BELLARY,KARNATAKA,BELLARY,NORTH KARNATAKA,KARNATAKA
